"File","Time","Status","Message"
"2016112313","2016-11-23 08:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112312","2016-11-23 08:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112311","2016-11-23 08:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112323","2016-11-23 18:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112322","2016-11-23 18:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112321","2016-11-23 18:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112416","2016-11-24 11:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112415","2016-11-24 11:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016112414","2016-11-24 11:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120821","2016-12-08 16:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120820","2016-12-08 16:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
